Episode,Turn,Player,Action,Reward,Cumulative_Reward
3,35,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,36,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
3,37,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,38,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,39,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,40,1,"Action(player=Player 1, type=ActionType.BUY, card=Moneylender)",0,0
3,41,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,42,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
3,43,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,44,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
3,45,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,46,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,47,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,48,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
3,49,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,50,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,51,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,52,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,53,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,54,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,55,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,56,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
3,57,2,"Action(player=Player 2, type=ActionType.PLAY, card=Festival)",0,0
3,58,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,59,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,60,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,61,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,62,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,63,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,64,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,65,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
3,66,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,67,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
3,68,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,69,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,70,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,71,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",0,0
3,72,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,73,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
3,74,2,"Action(player=Player 2, type=ActionType.PLAY, card=Market)",0,0
3,75,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,76,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,77,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
3,78,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,79,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
3,80,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,81,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,82,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,83,1,"Action(player=Player 1, type=ActionType.BUY, card=Estate)",0,0
3,84,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
3,85,2,"Action(player=Player 2, type=ActionType.BUY, card=Smithy)",0,0
3,86,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,87,1,"Action(player=Player 1, type=ActionType.BUY, card=Estate)",0,0
3,88,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,89,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
3,90,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,91,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
3,92,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,93,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,94,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,95,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
3,96,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,97,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
3,98,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,99,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,100,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,101,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",0,0
3,102,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,103,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
3,104,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
3,105,2,"Action(player=Player 2, type=ActionType.BUY, card=Moneylender)",0,0
3,106,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,107,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
3,108,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,109,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
3,110,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
3,111,1,"Action(player=Player 1, type=ActionType.BUY, card=Estate)",0,0
3,112,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,113,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",0,0
3,114,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,115,1,"Action(player=Player 1, type=ActionType.BUY, card=Festival)",0,0
3,116,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,117,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,118,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
3,119,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,120,1,"Action(player=Player 1, type=ActionType.BUY, card=Estate)",0,0
3,121,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
3,122,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
3,123,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,124,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,125,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
3,126,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,127,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,128,1,"Action(player=Player 1, type=ActionType.PLAY, card=Moneylender)",0,0
3,129,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
3,130,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
3,131,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
3,132,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,133,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
3,134,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
3,135,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,136,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,137,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
3,138,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,139,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
3,140,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
3,141,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,142,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,143,2,"Action(player=Player 2, type=ActionType.BUY, card=Moneylender)",0,0
3,144,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,145,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
3,146,2,"Action(player=Player 2, type=ActionType.PLAY, card=Festival)",0,0
3,147,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,148,2,"Action(player=Player 2, type=ActionType.BUY, card=Market)",0,0
3,149,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,150,1,"Action(player=Player 1, type=ActionType.PLAY, card=Festival)",0,0
3,151,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
3,152,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
3,153,1,"Action(player=Player 1, type=ActionType.PLAY, card=Moneylender)",0,0
3,154,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
3,155,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,156,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
3,157,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
3,158,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,159,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,160,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
3,161,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,162,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,163,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,164,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,165,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
3,166,1,"Action(player=Player 1, type=ActionType.PLAY, card=Festival)",0,0
3,167,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,168,1,"Action(player=Player 1, type=ActionType.BUY, card=Duchy)",0,0
3,169,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,170,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,171,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
3,172,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,173,1,"Action(player=Player 1, type=ActionType.BUY, card=Moneylender)",0,0
3,174,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,175,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,176,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,177,1,"Action(player=Player 1, type=ActionType.BUY, card=Festival)",0,0
3,178,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
3,179,2,"Action(player=Player 2, type=ActionType.PLAY, card=Festival)",0,0
3,180,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
3,181,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
3,182,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,183,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,184,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,185,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
3,186,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,187,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
3,188,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,189,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,190,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
3,191,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
3,192,2,"Action(player=Player 2, type=ActionType.PLAY, card=Market)",0,0
3,193,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
3,194,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
3,195,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
3,196,1,"Action(player=Player 1, type=ActionType.PLAY, card=Moneylender)",0,0
3,197,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",7,7
