Episode,Turn,Player,Action,Reward,Cumulative_Reward
9,53,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,54,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
9,55,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
9,56,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,57,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
9,58,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,59,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
9,60,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,61,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
9,62,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,63,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,64,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,65,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,66,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,67,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,68,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,69,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,70,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
9,71,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,72,1,"Action(player=Player 1, type=ActionType.BUY, card=Duchy)",0,0
9,73,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,74,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
9,75,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,76,1,"Action(player=Player 1, type=ActionType.BUY, card=Estate)",0,0
9,77,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,78,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,79,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,80,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
9,81,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,82,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
9,83,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,84,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,85,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,86,2,"Action(player=Player 2, type=ActionType.BUY, card=Moneylender)",0,0
9,87,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,88,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
9,89,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
9,90,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,91,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,92,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,93,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
9,94,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,95,2,"Action(player=Player 2, type=ActionType.BUY, card=Smithy)",0,0
9,96,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,97,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
9,98,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,99,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,100,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,101,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,102,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,103,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,104,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,105,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,106,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,107,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,108,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,109,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
9,110,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
9,111,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,112,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,113,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,114,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
9,115,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,116,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,117,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,118,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,119,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,120,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,121,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,122,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,123,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,124,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,125,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,126,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,127,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,128,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,129,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,130,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,131,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
9,132,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,133,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",0,0
9,134,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,135,1,"Action(player=Player 1, type=ActionType.BUY, card=Moneylender)",0,0
9,136,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,137,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,138,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,139,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,140,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
9,141,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,142,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
9,143,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
9,144,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
9,145,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,146,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,147,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,148,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
9,149,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,150,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,151,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,152,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
9,153,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,154,2,"Action(player=Player 2, type=ActionType.BUY, card=Smithy)",0,0
9,155,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,156,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,157,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,158,2,"Action(player=Player 2, type=ActionType.BUY, card=Smithy)",0,0
9,159,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,160,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
9,161,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,162,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,163,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,164,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,165,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
9,166,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,167,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,168,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
9,169,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
9,170,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
9,171,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
9,172,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,173,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,174,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,175,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,176,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,177,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
9,178,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
9,179,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,180,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,181,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,182,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,183,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,184,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
9,185,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
9,186,2,"Action(player=Player 2, type=ActionType.BUY, card=Smithy)",0,0
9,187,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,188,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,189,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
9,190,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,191,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,192,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,193,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,194,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
9,195,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
9,196,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,197,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
9,198,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,199,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,200,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,201,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,202,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,203,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,204,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,205,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
9,206,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,207,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,208,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,209,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
9,210,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,211,2,"Action(player=Player 2, type=ActionType.BUY, card=Festival)",0,0
9,212,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,213,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
9,214,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
9,215,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,216,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
9,217,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,218,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
9,219,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
9,220,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,221,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,222,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
9,223,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,224,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
9,225,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
9,226,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
9,227,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
9,228,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
9,229,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",1,1
