Episode,Turn,Player,Action,Reward,Cumulative_Reward
8,64,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,65,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
8,66,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
8,67,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,68,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
8,69,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,70,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,71,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,72,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
8,73,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,74,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
8,75,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,76,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,77,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
8,78,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,79,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
8,80,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
8,81,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,82,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
8,83,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,84,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
8,85,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,86,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,87,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,88,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,89,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,90,2,"Action(player=Player 2, type=ActionType.BUY, card=Moneylender)",0,0
8,91,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,92,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
8,93,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
8,94,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,95,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,96,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
8,97,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,98,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,99,1,"Action(player=Player 1, type=ActionType.PLAY, card=Moneylender)",0,0
8,100,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,101,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,102,2,"Action(player=Player 2, type=ActionType.BUY, card=Smithy)",0,0
8,103,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,104,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
8,105,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,106,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
8,107,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,108,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,109,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,110,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,111,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,112,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,113,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,114,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
8,115,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,116,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,117,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,118,2,"Action(player=Player 2, type=ActionType.BUY, card=Duchy)",0,0
8,119,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,120,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,121,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,122,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,123,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,124,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,125,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
8,126,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,127,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,128,1,"Action(player=Player 1, type=ActionType.BUY, card=Duchy)",0,0
8,129,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,130,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,131,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
8,132,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,133,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,134,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,135,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,136,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,137,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,138,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,139,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",0,0
8,140,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,141,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,142,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,143,2,"Action(player=Player 2, type=ActionType.BUY, card=Smithy)",0,0
8,144,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,145,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,146,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
8,147,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,148,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,149,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,150,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,151,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,152,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,153,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
8,154,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,155,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",0,0
8,156,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
8,157,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,158,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,159,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,160,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,161,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
8,162,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,163,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,164,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,165,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,166,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
8,167,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
8,168,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
8,169,2,"Action(player=Player 2, type=ActionType.BUY, card=Festival)",0,0
8,170,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,171,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
8,172,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,173,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
8,174,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,175,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,176,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
8,177,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,178,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,179,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
8,180,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,181,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
8,182,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,183,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
8,184,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,185,2,"Action(player=Player 2, type=ActionType.BUY, card=Festival)",0,0
8,186,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
8,187,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,188,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
8,189,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
8,190,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,191,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,192,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
8,193,1,"Action(player=Player 1, type=ActionType.BUY, card=Festival)",0,0
8,194,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,195,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",0,0
8,196,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,197,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
8,198,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
8,199,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,200,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
8,201,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,202,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,203,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,204,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
8,205,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
8,206,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,207,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
8,208,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
8,209,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
8,210,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,211,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
8,212,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
8,213,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
8,214,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
8,215,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
8,216,2,"Action(player=Player 2, type=ActionType.BUY, card=Duchy)",0,0
8,217,1,"Action(player=Player 1, type=ActionType.PLAY, card=Moneylender)",0,0
8,218,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",2,2
