Episode,Turn,Player,Action,Reward,Cumulative_Reward
5,135,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,136,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
5,137,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,138,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
5,139,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
5,140,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,141,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,142,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,143,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
5,144,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
5,145,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
5,146,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,147,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,148,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
5,149,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,150,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
5,151,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,152,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
5,153,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,154,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
5,155,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,156,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,157,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
5,158,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,159,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
5,160,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
5,161,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
5,162,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
5,163,1,"Action(player=Player 1, type=ActionType.BUY, card=Laboratory)",0,0
5,164,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,165,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,166,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,167,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
5,168,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,169,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,170,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,171,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
5,172,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,173,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,174,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,175,1,"Action(player=Player 1, type=ActionType.BUY, card=Moneylender)",0,0
5,176,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,177,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,178,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,179,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
5,180,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,181,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
5,182,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
5,183,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,184,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
5,185,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,186,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,187,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
5,188,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,189,1,"Action(player=Player 1, type=ActionType.BUY, card=Village)",0,0
5,190,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,191,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,192,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
5,193,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,194,1,"Action(player=Player 1, type=ActionType.BUY, card=Market)",0,0
5,195,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,196,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,197,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,198,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
5,199,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
5,200,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
5,201,1,"Action(player=Player 1, type=ActionType.PLAY, card=Smithy)",0,0
5,202,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
5,203,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,204,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
5,205,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,206,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
5,207,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
5,208,2,"Action(player=Player 2, type=ActionType.BUY, card=Duchy)",0,0
5,209,1,"Action(player=Player 1, type=ActionType.PLAY, card=Laboratory)",0,0
5,210,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,211,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
5,212,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,213,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
5,214,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,215,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
5,216,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,217,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,218,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,219,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
5,220,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,221,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
5,222,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,223,1,"Action(player=Player 1, type=ActionType.BUY, card=Moneylender)",0,0
5,224,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
5,225,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,226,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,227,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,228,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
5,229,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,230,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
5,231,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
5,232,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,233,1,"Action(player=Player 1, type=ActionType.BUY, card=Witch)",0,0
5,234,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
5,235,2,"Action(player=Player 2, type=ActionType.BUY, card=Moneylender)",0,0
5,236,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,237,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
5,238,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,239,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
5,240,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
5,241,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
5,242,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
5,243,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",4,4
