Episode,Turn,Player,Action,Reward,Cumulative_Reward
10,94,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
10,95,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,96,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,97,1,"Action(player=Player 1, type=ActionType.BUY, card=Festival)",0,0
10,98,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,99,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
10,100,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,101,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
10,102,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,103,2,"Action(player=Player 2, type=ActionType.BUY, card=Estate)",0,0
10,104,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,105,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
10,106,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
10,107,2,"Action(player=Player 2, type=ActionType.BUY, card=Village)",0,0
10,108,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,109,1,"Action(player=Player 1, type=ActionType.BUY, card=Estate)",0,0
10,110,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,111,2,"Action(player=Player 2, type=ActionType.BUY, card=Silver)",0,0
10,112,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,113,1,"Action(player=Player 1, type=ActionType.BUY, card=Estate)",0,0
10,114,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
10,115,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
10,116,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
10,117,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,118,2,"Action(player=Player 2, type=ActionType.BUY, card=Market)",0,0
10,119,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,120,1,"Action(player=Player 1, type=ActionType.BUY, card=Estate)",0,0
10,121,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,122,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,123,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,124,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
10,125,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,126,2,"Action(player=Player 2, type=ActionType.BUY, card=Moneylender)",0,0
10,127,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,128,1,"Action(player=Player 1, type=ActionType.PLAY, card=Moneylender)",0,0
10,129,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,130,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
10,131,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
10,132,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
10,133,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,134,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
10,135,2,"Action(player=Player 2, type=ActionType.PLAY, card=Market)",0,0
10,136,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,137,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,138,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,139,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
10,140,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,141,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,142,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,143,1,"Action(player=Player 1, type=ActionType.PLAY, card=Festival)",0,0
10,144,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,145,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
10,146,2,"Action(player=Player 2, type=ActionType.PLAY, card=Market)",0,0
10,147,2,"Action(player=Player 2, type=ActionType.PLAY, card=Market)",0,0
10,148,2,"Action(player=Player 2, type=ActionType.PLAY, card=Moneylender)",0,0
10,149,2,"Action(player=Player 2, type=ActionType.BUY, card=Moneylender)",0,0
10,150,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
10,151,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
10,152,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,153,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
10,154,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
10,155,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
10,156,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,157,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,158,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
10,159,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,160,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
10,161,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,162,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
10,163,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,164,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
10,165,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,166,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
10,167,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,168,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,169,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,170,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
10,171,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,172,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,173,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,174,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
10,175,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
10,176,2,"Action(player=Player 2, type=ActionType.PLAY, card=Market)",0,0
10,177,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,178,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,179,1,"Action(player=Player 1, type=ActionType.PLAY, card=Laboratory)",0,0
10,180,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,181,1,"Action(player=Player 1, type=ActionType.PLAY, card=Festival)",0,0
10,182,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,183,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,184,1,"Action(player=Player 1, type=ActionType.BUY, card=Market)",0,0
10,185,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
10,186,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
10,187,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,188,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,189,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,190,1,"Action(player=Player 1, type=ActionType.BUY, card=Smithy)",0,0
10,191,2,"Action(player=Player 2, type=ActionType.PLAY, card=Village)",0,0
10,192,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,193,2,"Action(player=Player 2, type=ActionType.BUY, card=Market)",0,0
10,194,1,"Action(player=Player 1, type=ActionType.PLAY, card=Moneylender)",0,0
10,195,1,"Action(player=Player 1, type=ActionType.BUY, card=Duchy)",0,0
10,196,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,197,2,"Action(player=Player 2, type=ActionType.BUY, card=Copper)",0,0
10,198,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,199,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,200,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
10,201,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
10,202,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
10,203,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,204,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
10,205,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,206,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,207,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,208,1,"Action(player=Player 1, type=ActionType.PLAY, card=Village)",0,0
10,209,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,210,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
10,211,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,212,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,213,1,"Action(player=Player 1, type=ActionType.PLAY, card=Laboratory)",0,0
10,214,1,"Action(player=Player 1, type=ActionType.PLAY, card=Festival)",0,0
10,215,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,216,1,"Action(player=Player 1, type=ActionType.BUY, card=Laboratory)",0,0
10,217,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
10,218,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,219,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,220,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,221,1,"Action(player=Player 1, type=ActionType.BUY, card=Silver)",0,0
10,222,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,223,2,"Action(player=Player 2, type=ActionType.BUY, card=Festival)",0,0
10,224,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,225,1,"Action(player=Player 1, type=ActionType.BUY, card=Copper)",0,0
10,226,2,"Action(player=Player 2, type=ActionType.PLAY, card=Market)",0,0
10,227,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,228,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,229,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,230,1,"Action(player=Player 1, type=ActionType.END_BUY, card=None)",0,0
10,231,2,"Action(player=Player 2, type=ActionType.PLAY, card=Market)",0,0
10,232,2,"Action(player=Player 2, type=ActionType.PLAY, card=Smithy)",0,0
10,233,2,"Action(player=Player 2, type=ActionType.BUY, card=Festival)",0,0
10,234,2,"Action(player=Player 2, type=ActionType.END_BUY, card=None)",0,0
10,235,1,"Action(player=Player 1, type=ActionType.PLAY, card=Market)",0,0
10,236,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,237,1,"Action(player=Player 1, type=ActionType.BUY, card=Moneylender)",0,0
10,238,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",0,0
10,239,2,"Action(player=Player 2, type=ActionType.END_ACTION, card=None)",0,0
10,240,2,"Action(player=Player 2, type=ActionType.BUY, card=Curse)",0,0
10,241,1,"Action(player=Player 1, type=ActionType.END_ACTION, card=None)",0,0
10,242,1,"Action(player=Player 1, type=ActionType.BUY, card=Curse)",5,5
